,Course,Daytime/evening attendance,Mother's occupation,Tuition fees up to date,Scholarship holder,Age at enrollment,credits_enrolled_anual,evaluations_anual,credits_approved_anual,mean_grade_anual,Clasificador(Target)
3353,15,1,6,1,1,18,12,15,11,12.273809523809524,0
3354,12,1,10,1,1,18,16,16,16,15.3,0
3355,4,1,5,0,0,32,15,21,2,5.75,1
3356,7,1,4,1,0,20,10,20,4,12.8,0
3357,4,1,2,1,0,22,12,22,0,0.0,1
3358,12,1,4,1,0,32,15,0,0,0.0,1
3359,9,1,10,1,0,21,10,16,9,11.5,0
3360,14,1,5,0,0,19,12,17,8,12.895833333333332,1
3361,15,1,10,1,1,18,12,12,12,13.75,0
3362,9,1,10,1,1,18,10,17,10,11.7,0
3363,9,1,3,0,0,38,10,11,0,0.0,1
3364,16,1,1,1,0,21,12,16,9,11.15,1
3365,10,1,6,0,0,21,12,25,3,12.25,1
3366,17,0,10,1,0,26,10,21,5,11.75,0
3367,12,1,10,1,0,19,14,14,12,14.616666666666667,0
3368,12,1,10,1,1,19,16,16,14,14.06,0
3369,11,1,10,1,0,18,12,21,7,11.166666666666668,1
3370,9,1,10,1,0,25,10,0,0,0.0,1
3371,12,1,6,1,0,19,28,44,14,12.192307692307692,0
3372,11,1,10,1,1,18,12,13,12,12.583333333333334,0
3373,9,1,10,1,1,19,10,14,10,12.354166666666668,0
3374,10,1,10,1,1,22,12,12,12,12.333333333333332,0
3375,4,1,7,1,0,21,12,23,12,13.142857142857142,0
3376,6,1,10,1,1,21,12,14,12,14.583333333333332,0
3377,16,1,4,1,1,20,14,14,14,12.5,0
3378,9,1,10,1,0,19,10,16,7,11.482142857142858,0
3379,12,1,10,1,0,18,14,14,12,13.9,0
3380,12,1,10,1,0,26,14,23,6,12.916666666666668,1
3381,9,1,1,1,0,31,29,31,24,12.08041958041958,1
3382,10,1,10,1,1,18,12,13,12,14.654761904761903,0
3383,9,1,6,1,0,35,10,10,0,0.0,1
3384,6,1,10,1,0,19,10,19,5,12.916666666666668,0
3385,10,1,8,1,1,19,12,17,11,10.757142857142856,0
3386,12,1,5,1,0,18,15,16,15,14.47563492063492,0
3387,6,1,5,1,0,20,12,24,12,12.542857142857144,0
3388,2,1,10,1,1,19,23,28,23,13.0,0
3389,10,1,6,1,1,21,12,23,7,11.45,0
3390,16,1,10,1,1,18,14,14,14,12.5,0
3391,12,1,5,1,0,23,16,16,16,12.88625,0
3392,5,1,10,1,1,21,12,13,11,12.833333333333332,0
3393,9,1,10,1,1,19,10,13,10,11.7,0
3394,9,1,4,1,0,19,10,18,7,13.65,0
3395,6,1,5,1,0,20,20,24,20,13.837301587301589,0
3396,9,1,3,1,0,18,10,14,4,6.625,0
3397,12,1,10,1,1,18,16,16,16,14.50125,0
3398,12,1,5,1,0,19,14,14,12,14.35,0
3399,5,1,6,1,1,21,12,12,12,11.916666666666668,0
3400,10,1,10,1,1,18,12,14,12,13.19047619047619,0
3401,14,1,8,1,0,20,12,19,11,13.585714285714284,0
3402,15,1,10,1,0,18,12,12,11,13.333333333333332,0
3403,12,1,10,1,1,18,15,16,15,13.7975,0
3404,17,0,10,1,0,32,10,14,9,10.725,0
3405,2,1,4,1,0,18,0,0,0,0.0,0
3406,16,1,10,1,0,19,12,16,10,12.0,0
3407,12,1,10,1,1,18,16,16,16,14.15375,0
3408,12,1,5,0,0,18,16,16,0,0.0,1
3409,15,1,4,1,0,20,12,13,12,13.333333333333334,0
3410,14,1,5,1,0,19,12,13,10,13.714285714285715,0
3411,12,1,10,1,0,19,16,16,14,12.454285714285716,0
3412,9,1,8,1,0,18,10,19,1,5.5,0
3413,12,1,5,1,0,18,15,0,0,0.0,1
3414,12,1,8,1,1,18,15,19,13,13.107708333333337,0
3415,12,1,3,1,0,20,15,19,12,14.161666666666669,0
3416,15,1,3,1,0,19,12,12,12,12.333333333333332,0
3417,11,1,4,1,0,21,12,28,2,5.5,1
3418,16,1,10,1,1,19,14,14,14,13.857142857142858,0
3419,10,1,5,1,1,20,12,13,12,13.666666666666668,0
3420,12,1,10,1,1,21,16,16,16,13.2575,0
3421,6,1,10,1,0,23,12,14,0,0.0,1
3422,10,1,6,0,1,18,12,16,8,12.083333333333332,1
3423,17,0,2,1,0,30,10,10,10,15.0,1
3424,6,1,5,1,0,20,10,18,0,0.0,1
3425,9,1,10,0,0,29,10,15,3,6.166666666666667,1
3426,9,1,6,1,0,24,10,16,7,10.9,0
3427,10,1,5,1,0,20,12,17,12,11.5,0
3428,3,0,10,1,0,27,12,12,10,13.416666666666668,1
3429,9,1,10,1,0,23,10,0,0,0.0,1
3430,5,1,25,1,1,23,12,12,12,14.75,0
3431,12,1,5,1,0,18,16,16,14,14.2,0
3432,15,1,10,1,1,19,12,12,12,14.75,0
3433,12,1,5,1,0,19,15,15,15,14.01517857142857,1
3434,15,1,9,1,1,18,12,12,12,13.916666666666668,1
3435,5,1,5,1,0,19,12,13,12,12.416666666666668,0
3436,15,1,5,1,1,18,12,17,12,13.464285714285715,0
3437,17,0,10,1,0,29,25,35,17,10.416666666666668,0
3438,13,1,4,1,0,24,15,19,14,11.689583333333331,0
3439,13,1,10,1,0,19,14,28,4,11.875,1
3440,13,1,5,1,0,19,14,17,13,11.982142857142858,0
3441,14,1,5,1,0,19,12,19,8,12.645833333333332,0
3442,11,1,10,1,0,20,12,15,11,11.95,0
3443,15,1,10,1,0,18,12,12,12,13.25,0
3444,5,1,4,0,0,18,12,19,10,11.523809523809524,1
3445,12,1,10,1,1,19,15,18,14,12.358035714285714,0
3446,6,1,3,1,0,19,12,13,12,15.19047619047619,1
3447,2,1,6,1,1,18,0,0,0,0.0,0
3448,15,1,10,1,1,19,12,13,12,13.0,0
3449,12,1,3,1,1,18,15,16,15,14.537301587301588,0
3450,17,0,10,1,0,24,10,17,10,12.205357142857142,0
3451,12,1,6,1,0,28,14,19,9,13.4375,0
3452,12,1,5,1,0,20,16,16,14,11.571428571428571,0
3453,12,1,10,1,1,19,16,16,14,12.657142857142857,0
3454,9,1,10,0,0,22,10,20,3,10.0,1
3455,10,1,7,1,0,19,12,13,12,13.44047619047619,0
3456,10,1,10,1,0,36,25,37,24,13.035714285714285,0
3457,4,1,10,1,1,19,12,16,12,14.666666666666668,0
3458,10,1,2,1,0,18,12,17,11,11.857142857142858,0
3459,17,0,10,0,0,40,10,15,0,0.0,1
3460,12,1,10,1,1,19,14,14,12,12.9,0
3461,12,1,10,1,0,38,16,24,10,13.126,0
3462,6,1,8,1,0,32,19,33,7,11.583333333333332,1
3463,16,1,10,1,0,19,12,21,8,11.066666666666666,0
3464,5,1,5,1,0,19,12,13,12,13.464285714285715,0
3465,9,1,10,1,0,35,6,1,0,0.0,1
3466,9,1,4,1,0,20,9,9,6,11.75,0
3467,16,1,4,1,0,29,16,21,15,11.258928571428571,0
3468,17,0,10,1,0,29,10,21,9,10.825,0
3469,12,1,8,1,1,19,16,16,14,12.771428571428572,0
3470,12,1,8,1,1,18,16,16,14,13.79857142857143,0
3471,3,0,1,0,0,25,12,13,12,13.416666666666668,0
3472,3,0,10,0,0,50,11,17,0,0.0,1
3473,9,1,1,1,0,24,29,32,27,12.101648351648354,1
3474,7,1,6,1,0,18,10,19,0,0.0,1
3475,6,1,29,1,0,20,12,26,11,15.06043956043956,0
3476,4,1,5,1,1,20,31,32,31,14.795546558704451,0
3477,17,0,10,1,0,21,20,37,11,11.95,1
3478,10,1,10,1,0,28,14,32,8,10.5,0
3479,11,1,10,1,1,19,12,12,12,13.083333333333332,0
3480,12,1,10,1,1,18,16,16,16,12.93875,0
3481,2,1,10,1,0,22,0,0,0,0.0,0
3482,4,1,10,1,0,25,12,14,0,0.0,1
3483,12,1,10,0,0,37,14,19,10,12.94,1
3484,12,1,8,0,0,38,14,22,9,11.99625,1
3485,14,1,10,1,0,36,12,25,8,11.366666666666667,1
3486,12,1,10,1,0,18,16,16,14,13.0,0
3487,14,1,1,0,0,19,11,5,0,0.0,1
3488,8,1,5,1,0,24,10,21,5,12.416666666666668,1
3489,10,1,4,1,0,20,12,18,10,11.583333333333332,0
3490,2,1,10,1,0,21,0,0,0,0.0,1
3491,17,0,10,1,0,32,10,10,0,0.0,1
3492,17,0,8,1,0,39,10,14,1,5.0,1
3493,7,1,10,0,0,33,10,11,0,0.0,1
3494,14,1,6,1,1,20,10,10,9,11.575,0
3495,4,1,10,1,0,19,12,18,12,14.8,0
3496,17,0,6,0,0,43,10,25,5,11.15,1
3497,17,0,8,1,0,49,10,16,8,12.466666666666669,1
3498,15,1,6,1,1,18,12,14,12,13.083333333333332,0
3499,4,1,29,1,0,27,12,12,0,0.0,0
3500,9,1,10,1,1,19,10,17,10,13.1,1
3501,5,1,10,1,1,45,12,12,6,6.75,1
3502,14,1,10,0,0,19,12,14,12,13.0,0
3503,4,1,10,1,1,21,12,23,10,11.732142857142858,0
3504,14,1,6,1,1,18,12,15,11,12.583333333333332,0
3505,9,1,6,1,0,18,10,23,0,0.0,1
3506,11,1,6,0,0,29,12,18,0,0.0,1
3507,14,1,5,1,0,19,10,11,10,11.55,0
3508,9,1,10,1,1,18,10,13,8,11.75,0
3509,5,1,10,1,1,22,16,17,15,12.330357142857142,0
3510,12,1,5,1,1,18,15,18,15,12.762063492063492,1
3511,8,1,5,1,0,20,12,23,7,13.7,0
3512,2,1,2,1,0,20,0,0,0,0.0,1
3513,14,1,10,1,1,29,12,23,1,7.0,1
3514,14,1,12,1,0,29,10,18,7,11.458333333333332,1
3515,15,1,5,1,0,23,12,23,5,12.125,0
3516,2,1,3,1,0,19,0,0,0,0.0,1
3517,7,1,10,1,0,18,10,21,1,6.0,1
3518,11,1,19,1,0,22,12,25,6,12.0,1
3519,17,0,10,1,0,34,20,20,13,11.607142857142858,1
3520,17,0,3,1,0,26,10,14,10,13.157142857142857,0
3521,2,1,8,1,0,24,34,44,25,11.446428571428571,1
3522,14,1,10,1,1,17,12,16,12,14.151785714285715,0
3523,14,1,5,1,0,21,10,21,5,10.166666666666668,0
3524,17,0,5,1,0,34,10,10,10,14.4,0
3525,4,1,7,1,0,19,12,17,12,13.107142857142858,0
3526,4,1,5,0,0,49,19,23,10,11.4,1
3527,12,1,5,1,0,23,14,28,11,12.07,1
3528,7,1,10,1,0,18,10,19,7,12.9,1
3529,12,1,5,1,0,20,15,18,12,13.0875,0
3530,14,1,3,1,0,19,12,15,11,13.566666666666666,0
3531,4,1,3,1,0,24,19,25,17,13.22222222222222,0
3532,9,1,5,1,0,18,10,10,10,14.2,0
3533,11,1,1,0,0,45,12,24,0,0.0,1
3534,17,0,1,1,0,30,10,10,2,5.5,1
3535,17,0,5,1,0,28,28,30,22,11.666666666666668,1
3536,17,0,10,1,0,40,10,0,0,0.0,1
3537,9,1,5,0,0,32,10,14,0,0.0,1
3538,11,1,6,1,0,19,12,24,8,11.375,1
3539,5,1,4,1,0,20,12,14,12,12.916666666666666,0
3540,7,1,5,1,0,18,10,17,1,5.0,1
3541,14,1,10,0,0,20,12,15,8,12.25,1
3542,17,0,10,1,0,39,10,14,8,12.5,0
3543,6,1,5,0,0,19,12,22,10,13.633333333333333,0
3544,17,0,10,1,0,38,10,20,5,10.916666666666668,0
3545,12,1,5,1,1,18,14,14,12,13.266666666666666,0
3546,12,1,10,1,1,18,15,16,15,13.35,0
3547,8,1,1,1,0,28,10,14,0,0.0,1
3548,14,1,10,0,0,31,12,20,0,0.0,1
3549,12,1,4,1,0,23,14,14,12,13.483333333333334,0
3550,12,1,32,1,0,21,15,21,11,12.3625,0
3551,10,1,10,0,0,33,11,14,0,0.0,1
3552,9,1,6,1,0,22,10,18,6,12.333333333333332,1
3553,7,1,10,1,0,20,10,13,10,17.107142857142858,1
3554,14,1,4,1,0,19,12,16,11,13.183333333333334,0
3555,6,1,5,1,0,20,12,18,12,13.471428571428572,0
3556,11,1,6,1,0,25,12,18,10,11.483333333333334,0
3557,4,1,10,0,0,25,12,0,0,0.0,1
3558,5,1,3,1,0,19,12,15,12,12.404761904761903,0
3559,14,1,3,1,0,20,10,11,9,13.55,0
3560,12,1,5,1,0,33,14,16,5,6.53,0
3561,15,1,6,1,0,19,12,15,12,13.729166666666668,0
3562,8,1,13,1,0,31,10,10,0,0.0,1
3563,7,1,3,0,0,24,13,13,4,16.0,1
3564,7,1,4,0,0,23,10,10,0,0.0,1
3565,17,0,2,0,1,26,10,23,6,10.666666666666666,1
3566,5,1,7,1,0,38,36,36,36,14.5,0
3567,7,1,8,1,1,20,10,13,10,13.9,0
3568,7,1,10,1,0,20,10,21,8,13.452380952380953,0
3569,6,1,3,1,0,25,12,0,0,0.0,1
3570,5,1,22,1,0,19,12,19,9,11.6,0
3571,7,1,5,1,0,18,10,14,10,16.1,0
3572,17,0,10,1,0,28,24,26,12,10.442857142857145,1
3573,7,1,10,1,0,18,10,10,0,0.0,0
3574,11,1,10,1,1,20,12,15,12,13.36904761904762,0
3575,8,1,4,1,0,18,12,16,12,14.571428571428571,0
3576,9,1,4,1,0,19,10,13,9,10.35,0
3577,12,1,10,1,0,24,16,32,4,10.25,1
3578,6,1,6,1,0,21,12,0,0,0.0,1
3579,14,1,5,1,1,20,12,13,12,14.833333333333334,0
3580,4,1,10,1,0,21,12,18,10,13.1125,0
3581,13,1,31,1,0,24,15,17,14,12.964285714285715,0
3582,17,0,10,1,0,27,10,0,0,0.0,1
3583,9,1,10,0,0,19,10,17,9,11.5,0
3584,3,0,5,1,0,39,16,18,16,13.18253968253968,0
3585,1,1,10,1,0,25,14,25,4,13.25,1
3586,2,1,10,0,0,18,0,0,0,0.0,1
3587,5,1,10,1,0,19,24,24,24,13.083333333333332,0
3588,15,1,10,1,1,21,12,14,9,13.916666666666668,0
3589,17,0,5,1,0,27,10,0,0,0.0,1
3590,9,1,6,1,0,19,10,12,0,0.0,0
3591,12,1,3,1,0,18,16,16,14,13.154285714285717,0
3592,14,1,4,1,0,27,23,23,15,12.75,1
3593,15,1,9,1,0,18,12,13,11,12.4,1
3594,8,1,10,1,0,19,10,22,7,11.45,0
3595,4,1,10,1,0,19,12,24,4,12.625,1
3596,4,1,2,1,0,22,12,24,6,13.041666666666668,0
3597,10,1,5,1,0,18,12,12,12,12.833333333333332,0
3598,15,1,10,1,1,18,12,15,11,12.733333333333334,0
3599,9,1,3,1,0,23,17,25,17,14.795454545454549,1
3600,2,1,10,0,0,20,0,0,0,0.0,1
3601,15,1,4,1,0,18,12,14,12,12.916666666666666,0
3602,15,1,10,1,0,18,12,14,12,12.833333333333334,0
3603,7,1,20,1,0,18,10,16,8,11.9,0
3604,15,1,10,1,0,20,12,12,12,12.0,0
3605,15,1,3,1,0,20,12,17,8,12.775,0
3606,5,1,5,1,0,21,16,16,10,11.4,1
3607,2,1,10,1,0,22,0,0,0,0.0,0
3608,7,1,6,1,0,20,10,14,10,15.185714285714289,1
3609,2,1,10,1,0,19,0,0,0,0.0,0
3610,7,1,10,1,0,19,10,19,5,12.05,0
3611,14,1,5,1,0,20,12,16,12,14.261904761904765,0
3612,6,1,6,1,0,19,12,26,6,12.25,1
3613,7,1,4,1,0,19,11,17,5,11.25,1
3614,7,1,3,1,0,24,14,16,13,12.488095238095235,0
3615,14,1,6,1,0,18,12,17,7,11.904761904761903,1
3616,7,1,10,0,1,18,10,12,10,14.6,0
3617,10,1,10,1,0,18,12,14,10,12.7,1
3618,15,1,8,1,0,18,12,12,12,13.166666666666668,0
3619,10,1,10,1,1,21,12,14,12,13.416666666666668,0
3620,6,1,10,1,0,18,12,28,9,11.625,1
3621,12,1,4,1,1,18,15,15,15,15.597589285714283,0
3622,10,1,10,1,1,18,12,12,12,14.583333333333332,0
3623,3,0,3,1,0,23,12,14,4,5.5,1
3624,9,1,3,1,0,21,10,18,7,11.708333333333332,0
3625,10,1,8,1,0,20,12,26,2,11.5,0
3626,3,0,1,1,0,26,13,29,9,11.285714285714285,1
3627,15,1,5,1,1,18,12,16,11,11.683333333333334,0
3628,2,1,10,1,0,18,0,0,0,0.0,1
3629,14,1,10,0,1,19,12,13,12,14.05952380952381,0
3630,12,1,10,1,1,20,15,19,13,12.678571428571429,0
3631,15,1,8,0,0,19,12,17,8,11.25,1
3632,10,1,29,1,0,21,12,14,5,12.25,0
3633,11,1,5,1,0,33,19,28,16,12.708333333333332,0
3634,6,1,5,1,0,18,10,13,8,12.75,0
3635,12,1,10,1,0,21,42,66,36,14.933333333333334,0
3636,15,1,3,1,0,19,12,13,12,12.333333333333332,0
3637,16,1,10,0,0,33,14,15,13,12.761904761904765,0
3638,12,1,6,1,0,18,15,18,15,14.1825,0
3639,14,1,5,1,1,18,12,15,12,13.642857142857142,0
3640,15,1,5,1,1,20,12,13,12,13.083333333333332,0
3641,11,1,7,0,0,20,12,0,0,0.0,1
3642,3,0,2,1,1,20,12,18,11,12.833333333333332,0
3643,6,1,5,1,1,19,10,14,9,12.666666666666668,0
3644,10,1,9,1,1,19,12,13,12,11.773809523809524,0
3645,10,1,3,1,0,21,12,15,12,12.547619047619047,0
3646,6,1,5,1,0,26,12,30,7,12.275,0
3647,10,1,9,1,0,21,12,0,0,0.0,1
3648,12,1,6,1,0,18,16,16,14,12.328571428571427,0
3649,16,1,10,1,0,27,14,24,7,10.833333333333332,1
3650,5,1,4,1,1,20,24,24,23,12.988636363636363,0
3651,14,1,8,1,0,21,12,16,9,12.541666666666668,0
3652,13,1,10,1,1,18,15,15,15,14.2125,0
3653,6,1,10,1,0,20,12,24,11,12.177777777777775,0
3654,15,1,5,1,0,18,12,13,12,12.5,0
3655,10,1,4,1,1,20,12,12,12,12.833333333333334,0
3656,6,1,5,1,1,19,10,17,6,12.833333333333332,0
3657,12,1,10,1,0,20,15,16,13,13.871428571428572,0
3658,17,0,6,1,1,20,10,11,10,12.616666666666667,0
3659,6,1,6,1,0,20,10,17,6,12.875,0
3660,10,1,8,1,0,19,11,12,0,0.0,1
3661,15,1,15,1,0,18,12,15,12,13.767857142857142,0
3662,6,1,10,1,0,18,10,16,8,12.466666666666669,0
3663,12,1,10,1,1,19,15,18,13,12.627380952380951,0
3664,12,1,6,1,0,19,15,18,13,13.75154761904762,1
3665,4,1,10,1,0,43,12,22,11,12.508928571428571,0
3666,5,1,1,1,0,47,17,21,13,14.0125,1
3667,9,1,13,0,0,23,5,5,0,0.0,1
3668,10,1,10,1,1,19,12,15,12,12.666666666666666,0
3669,12,1,3,1,0,20,16,22,12,12.491666666666667,0
3670,2,1,5,1,1,19,23,24,23,13.916666666666666,0
3671,6,1,10,1,0,19,12,21,12,15.25,0
3672,6,1,5,1,0,19,12,15,12,13.571428571428571,0
3673,3,0,22,1,1,39,12,18,10,12.791666666666668,0
3674,5,1,4,1,1,20,12,14,12,12.833333333333332,0
3675,5,1,10,1,0,21,12,12,12,12.583333333333332,0
3676,10,1,10,0,0,22,21,36,13,11.069444444444445,0
3677,15,1,6,1,0,19,11,21,1,6.5,1
3678,14,1,20,1,0,22,12,12,12,15.583333333333332,0
3679,16,1,4,1,1,19,12,15,12,12.333333333333332,0
3680,2,1,10,1,0,18,0,0,0,0.0,1
3681,9,1,10,1,0,26,10,14,10,11.1,0
3682,17,0,10,0,0,36,10,10,0,0.0,1
3683,2,1,6,1,1,20,0,0,0,0.0,0
3684,9,1,10,1,0,30,10,14,6,11.25,1
3685,4,1,5,1,0,24,12,17,12,15.807142857142855,1
3686,9,1,1,1,0,26,29,30,22,11.227272727272728,1
3687,9,1,10,0,0,19,10,22,1,6.0,1
3688,10,1,10,1,0,34,12,19,9,11.925,0
3689,8,1,2,1,0,33,10,19,4,13.5,0
3690,9,1,10,1,0,19,10,18,9,11.175,0
3691,7,1,5,0,0,26,10,25,2,10.5,1
3692,14,1,8,1,0,29,12,13,1,7.0,1
3693,7,1,10,1,1,19,10,17,7,12.55,1
3694,2,1,10,1,0,18,0,0,0,0.0,1
3695,17,0,10,0,0,29,10,20,3,11.666666666666668,1
3696,11,1,10,1,0,21,12,13,11,12.033333333333331,0
3697,11,1,5,1,0,19,12,17,7,10.65,0
3698,12,1,6,1,0,20,15,29,12,12.367410714285716,0
3699,6,1,3,1,0,18,10,10,0,0.0,1
3700,5,1,6,1,0,18,12,14,11,12.116666666666667,0
3701,9,1,13,1,1,21,10,14,8,12.716666666666669,0
3702,9,1,5,1,0,20,10,0,0,0.0,1
3703,7,1,10,1,1,30,10,16,0,0.0,1
3704,14,1,5,1,0,19,12,12,12,14.083333333333332,0
3705,9,1,10,1,0,30,10,14,9,13.325,1
3706,9,1,6,1,1,22,10,21,9,11.225,0
3707,2,1,6,1,0,22,0,0,0,0.0,0
3708,5,1,10,0,0,19,12,14,11,12.233333333333334,1
3709,14,1,6,1,0,21,10,12,7,11.791666666666668,1
3710,6,1,23,1,0,21,10,14,9,12.125,0
3711,2,1,10,1,1,21,0,0,0,0.0,1
3712,9,1,5,1,0,27,10,22,6,10.541666666666668,1
3713,1,1,2,1,0,32,14,15,0,0.0,1
3714,14,1,10,0,0,40,12,19,0,0.0,1
3715,9,1,6,1,0,20,10,19,4,13.416666666666668,0
3716,8,1,3,1,0,20,10,21,4,11.5,1
3717,2,1,10,1,0,18,0,0,0,0.0,0
3718,9,1,2,1,0,21,10,24,2,5.25,1
3719,14,1,6,1,0,18,12,6,6,6.75,1
3720,4,1,22,1,0,19,12,36,1,5.5,0
3721,5,1,8,0,0,30,12,12,1,5.0,1
3722,4,1,10,1,0,29,12,25,0,0.0,1
3723,7,1,5,1,0,18,10,17,4,11.333333333333332,1
3724,14,1,10,1,1,18,10,11,9,12.225,1
3725,4,1,4,1,0,22,17,34,11,11.533333333333331,1
3726,17,0,6,0,0,27,10,10,0,0.0,1
3727,14,1,10,1,0,20,12,18,9,14.125,0
3728,3,0,10,1,0,42,23,23,21,14.327272727272728,0
3729,4,1,5,1,0,21,24,27,24,14.5,0
3730,12,1,8,1,0,23,15,20,13,12.341666666666669,0
3731,5,1,10,1,0,21,24,25,9,13.35,1
3732,2,1,2,1,0,19,0,0,0,0.0,0
3733,10,1,8,1,1,40,12,17,10,12.541666666666668,1
3734,9,1,10,1,0,22,18,23,12,11.225,1
3735,12,1,10,1,0,19,14,14,12,13.2,0
3736,7,1,10,1,1,24,10,16,9,12.916666666666668,0
3737,11,1,3,1,0,21,12,24,7,11.416666666666668,0
3738,7,1,10,1,0,18,10,11,10,14.1,0
3739,7,1,10,1,0,18,10,20,2,5.75,1
3740,14,1,4,1,0,24,12,23,10,13.261904761904765,1
3741,7,1,10,1,1,28,10,25,8,13.38095238095238,0
3742,14,1,8,1,1,19,12,15,11,13.75,0
3743,6,1,5,1,0,28,12,20,10,15.014285714285714,0
3744,16,1,5,1,0,18,12,24,0,0.0,1
3745,2,1,5,0,0,19,0,0,0,0.0,0
3746,12,1,5,1,1,19,16,16,16,12.82875,0
3747,8,1,4,1,0,21,10,12,4,6.875,0
3748,12,1,5,1,0,18,15,0,0,0.0,1
3749,5,1,2,1,0,19,12,12,12,13.916666666666666,0
3750,12,1,8,1,0,19,16,16,14,13.937142857142858,0
3751,5,1,3,1,0,20,24,24,22,14.641666666666666,0
3752,15,1,10,1,0,18,12,12,11,11.933333333333334,0
3753,12,1,10,1,0,20,14,14,12,14.85,0
3754,6,1,8,1,0,26,10,23,1,6.0,1
3755,12,1,4,1,0,18,15,17,15,14.65486111111111,1
3756,3,0,10,1,0,58,12,24,10,12.0,0
3757,12,1,5,1,0,18,15,18,15,13.47025,0
3758,6,1,5,1,0,20,12,32,9,11.9,0
3759,17,0,7,1,0,20,10,0,0,0.0,1
3760,9,1,10,1,0,29,29,36,27,11.8489010989011,0
3761,10,1,5,0,0,27,11,14,0,0.0,1
3762,6,1,6,1,1,21,12,19,12,13.142857142857142,0
3763,10,1,5,1,1,20,12,14,12,11.416666666666666,0
3764,10,1,4,1,1,19,12,22,11,11.85,0
3765,12,1,7,1,1,22,15,21,12,13.115833333333336,0
3766,5,1,10,1,1,19,12,12,12,12.833333333333332,0
3767,15,1,10,0,0,19,12,12,3,5.666666666666667,1
3768,16,1,3,1,0,23,12,16,10,12.6,0
3769,15,1,5,1,1,18,12,13,11,13.183333333333334,1
3770,8,1,5,1,0,19,12,0,0,0.0,1
3771,4,1,5,1,0,20,12,17,10,12.133333333333333,0
3772,10,1,10,1,1,19,12,13,12,13.464285714285715,0
3773,6,1,10,0,1,26,12,13,0,0.0,1
3774,10,1,5,1,1,18,12,13,12,13.654761904761903,0
3775,6,1,5,1,0,29,10,22,6,12.5,1
3776,4,1,3,0,0,20,12,20,12,13.1875,0
3777,5,1,8,1,0,19,12,12,12,12.916666666666666,0
3778,6,1,5,1,0,23,12,29,6,13.45,0
3779,13,1,4,1,0,25,15,20,6,12.333333333333332,0
3780,12,1,2,1,0,18,16,16,14,13.154285714285717,0
3781,5,1,5,1,1,19,12,12,12,12.833333333333334,0
3782,16,1,6,1,0,18,14,17,14,12.642857142857142,0
3783,12,1,5,1,1,19,14,18,11,12.862857142857145,0
3784,3,0,10,1,0,36,19,25,8,13.375,1
3785,4,1,5,1,1,20,12,35,6,11.833333333333332,0
3786,2,1,3,1,0,20,0,0,0,0.0,1
3787,10,1,10,1,0,18,12,21,5,5.5,1
3788,4,1,5,1,0,19,12,19,11,11.416666666666668,0
3789,10,1,5,0,0,20,15,15,5,12.916666666666668,1
3790,12,1,5,1,0,18,15,19,15,14.03322222222222,0
3791,8,1,4,1,0,20,12,22,7,10.833333333333332,1
3792,7,1,12,0,0,24,10,13,0,0.0,1
3793,15,1,6,1,0,19,12,6,0,0.0,1
3794,7,1,8,1,0,18,10,19,3,12.0,1
3795,7,1,3,1,0,18,10,14,10,13.6,0
3796,11,1,5,1,0,18,12,15,11,12.685714285714289,0
3797,14,1,2,1,0,22,12,18,0,0.0,1
3798,14,1,10,1,0,19,12,15,12,14.053571428571429,0
3799,6,1,6,0,0,32,12,13,0,0.0,1
3800,16,1,1,1,1,21,12,24,0,0.0,1
3801,12,1,7,1,1,19,16,16,14,13.542857142857144,0
3802,3,0,10,1,1,39,16,19,16,12.412698412698411,0
3803,3,0,1,1,0,30,16,18,16,12.404761904761903,0
3804,9,1,6,1,0,18,10,23,6,10.375,1
3805,17,0,10,1,0,38,20,24,6,10.375,1
3806,5,1,6,1,0,20,12,12,12,13.5,0
3807,3,0,1,1,0,55,12,12,12,13.333333333333334,0
3808,5,1,1,1,0,53,36,36,33,13.088235294117643,1
3809,3,0,1,1,0,54,12,20,9,12.675,1
3810,12,1,10,1,1,18,14,16,10,12.86,0
3811,3,0,10,0,0,44,15,21,8,12.0,1
3812,10,1,10,1,0,28,22,24,18,12.11111111111111,0
3813,3,0,10,1,0,37,25,25,25,16.704545454545453,0
3814,10,1,12,1,0,20,17,24,16,12.055555555555555,0
3815,12,1,4,1,0,18,15,19,14,12.705625,0
3816,10,1,10,1,0,19,12,21,7,11.25,1
3817,4,1,6,1,1,23,31,32,31,12.408906882591094,0
3818,10,1,7,1,0,22,12,0,0,0.0,1
3819,11,1,4,0,0,24,12,0,0,0.0,1
3820,4,1,5,1,0,22,12,26,7,12.25,0
3821,4,1,6,1,0,26,12,15,0,0.0,1
3822,15,1,6,1,0,18,12,12,12,15.0,0
3823,8,1,10,1,0,24,12,16,6,12.625,1
3824,7,1,5,1,0,18,10,11,1,7.5,0
3825,2,1,8,1,0,26,0,0,0,0.0,1
3826,11,1,10,1,0,27,12,21,6,13.041666666666668,1
3827,4,1,10,1,1,20,12,16,10,12.9,0
3828,7,1,5,1,0,19,10,20,1,7.0,1
3829,6,1,5,1,1,18,12,17,10,15.5,1
3830,12,1,5,1,0,18,16,16,14,12.365714285714288,0
3831,14,1,10,1,0,19,12,17,10,13.225,0
3832,5,1,10,1,0,34,24,24,14,11.642857142857142,0
3833,10,1,9,1,0,19,12,0,0,0.0,1
